Property_Id,Check_In_Date,Room_Category,Helper,Successful_Bookings,Capacity
19563,28-05-22,RT3,19563|44709|RT3,22,29
19562,28-05-22,RT3,19562|44709|RT3,26,29
19561,28-05-22,RT3,19561|44709|RT3,20,29
18562,28-05-22,RT3,18562|44709|RT3,27,29
17558,28-05-22,RT3,17558|44709|RT3,22,27
17562,28-05-22,RT3,17562|44709|RT3,18,27
19559,28-05-22,RT3,19559|44709|RT3,19,27
16559,28-05-22,RT3,16559|44709|RT3,31,32
17560,28-05-22,RT3,17560|44709|RT3,18,25
18561,28-05-22,RT3,18561|44709|RT3,24,25
16561,28-05-22,RT3,16561|44709|RT3,20,21
16563,28-05-22,RT3,16563|44709|RT3,17,20
17561,28-05-22,RT3,17561|44709|RT3,17,19
18558,28-05-22,RT3,18558|44709|RT3,19,26
18560,28-05-22,RT3,18560|44709|RT3,24,24
18563,28-05-22,RT3,18563|44709|RT3,16,23
19560,28-05-22,RT3,19560|44709|RT3,17,19
17563,28-05-22,RT3,17563|44709|RT3,15,16
17564,28-05-22,RT3,17564|44709|RT3,15,24
16558,28-05-22,RT3,16558|44709|RT3,8,8
18559,28-05-22,RT3,18559|44709|RT3,13,23
19558,28-05-22,RT3,19558|44709|RT3,13,21
16560,28-05-22,RT3,16560|44709|RT3,14,20
16562,28-05-22,RT3,16562|44709|RT3,14,18
17559,28-05-22,RT3,17559|44709|RT3,14,16
19559,28-05-22,RT4,19559|44709|RT4,2,3
17561,28-05-22,RT4,17561|44709|RT4,4,4
16560,28-05-22,RT4,16560|44709|RT4,5,7
16562,28-05-22,RT4,16562|44709|RT4,5,6
17558,28-05-22,RT4,17558|44709|RT4,5,6
19558,28-05-22,RT4,19558|44709|RT4,5,7
19561,28-05-22,RT4,19561|44709|RT4,5,7
19563,28-05-22,RT4,19563|44709|RT4,5,6
16561,28-05-22,RT4,16561|44709|RT4,9,10
17560,28-05-22,RT4,17560|44709|RT4,9,13
18561,28-05-22,RT4,18561|44709|RT4,9,9
17564,28-05-22,RT4,17564|44709|RT4,10,17
18560,28-05-22,RT4,18560|44709|RT4,13,15
19560,28-05-22,RT4,19560|44709|RT4,15,16
18559,28-05-22,RT4,18559|44709|RT4,12,19
17563,28-05-22,RT4,17563|44709|RT4,17,19
19562,28-05-22,RT4,19562|44709|RT4,14,14
17559,28-05-22,RT4,17559|44709|RT4,13,14
18558,28-05-22,RT4,18558|44709|RT4,13,20
18562,28-05-22,RT4,18562|44709|RT4,19,20
18563,28-05-22,RT4,18563|44709|RT4,13,18
16563,28-05-22,RT4,16563|44709|RT4,16,18
16559,28-05-22,RT4,16559|44709|RT4,18,18
17562,28-05-22,RT4,17562|44709|RT4,3,6
16558,28-05-22,RT4,16558|44709|RT4,3,3
16559,29-05-22,RT1,16559|44710|RT1,23,30
18560,29-05-22,RT1,18560|44710|RT1,25,30
19562,29-05-22,RT1,19562|44710|RT1,22,30
19563,29-05-22,RT1,19563|44710|RT1,19,30
17558,29-05-22,RT1,17558|44710|RT1,12,19
16558,29-05-22,RT1,16558|44710|RT1,14,19
17560,29-05-22,RT1,17560|44710|RT1,22,40
19558,29-05-22,RT1,19558|44710|RT1,19,40
19560,29-05-22,RT1,19560|44710|RT1,22,26
17561,29-05-22,RT1,17561|44710|RT1,19,26
16560,29-05-22,RT1,16560|44710|RT1,20,34
16561,29-05-22,RT1,16561|44710|RT1,11,18
16562,29-05-22,RT1,16562|44710|RT1,17,31
16563,29-05-22,RT1,16563|44710|RT1,34,41
17559,29-05-22,RT1,17559|44710|RT1,22,32
17562,29-05-22,RT1,17562|44710|RT1,9,20
17563,29-05-22,RT1,17563|44710|RT1,17,25
18558,29-05-22,RT1,18558|44710|RT1,8,15
18559,29-05-22,RT1,18559|44710|RT1,20,42
18561,29-05-22,RT1,18561|44710|RT1,26,33
18562,29-05-22,RT1,18562|44710|RT1,32,38
18563,29-05-22,RT1,18563|44710|RT1,17,27
19559,29-05-22,RT1,19559|44710|RT1,15,24
19561,29-05-22,RT1,19561|44710|RT1,23,36
17564,29-05-22,RT1,17564|44710|RT1,8,16
19562,29-05-22,RT2,19562|44710|RT2,19,23
18563,29-05-22,RT2,18563|44710|RT2,16,29
17561,29-05-22,RT2,17561|44710|RT2,27,36
17558,29-05-22,RT2,17558|44710|RT2,34,50
16562,29-05-22,RT2,16562|44710|RT2,25,43
16561,29-05-22,RT2,16561|44710|RT2,19,24
16558,29-05-22,RT2,16558|44710|RT2,16,22
19560,29-05-22,RT2,19560|44710|RT2,31,38
16563,29-05-22,RT2,16563|44710|RT2,27,38
16559,29-05-22,RT2,16559|44710|RT2,31,41
19559,29-05-22,RT2,19559|44710|RT2,28,41
19558,29-05-22,RT2,19558|44710|RT2,19,39
17559,29-05-22,RT2,17559|44710|RT2,33,39
16560,29-05-22,RT2,16560|44710|RT2,19,34
18562,29-05-22,RT2,18562|44710|RT2,28,34
18559,29-05-22,RT2,18559|44710|RT2,25,44
17563,29-05-22,RT2,17563|44710|RT2,30,44
17562,29-05-22,RT2,17562|44710|RT2,14,30
18558,29-05-22,RT2,18558|44710|RT2,20,30
17564,29-05-22,RT2,17564|44710|RT2,21,40
18561,29-05-22,RT2,18561|44710|RT2,27,40
18560,29-05-22,RT2,18560|44710|RT2,30,40
17560,29-05-22,RT2,17560|44710|RT2,27,45
19561,29-05-22,RT2,19561|44710|RT2,29,45
19563,29-05-22,RT2,19563|44710|RT2,27,45
19563,29-05-22,RT3,19563|44710|RT3,19,29
19562,29-05-22,RT3,19562|44710|RT3,20,29
19561,29-05-22,RT3,19561|44710|RT3,16,29
18562,29-05-22,RT3,18562|44710|RT3,24,29
17558,29-05-22,RT3,17558|44710|RT3,17,27
17562,29-05-22,RT3,17562|44710|RT3,13,27
19559,29-05-22,RT3,19559|44710|RT3,18,27
16559,29-05-22,RT3,16559|44710|RT3,27,32
16558,29-05-22,RT3,16558|44710|RT3,7,8
17560,29-05-22,RT3,17560|44710|RT3,17,25
18561,29-05-22,RT3,18561|44710|RT3,20,25
16561,29-05-22,RT3,16561|44710|RT3,17,21
18558,29-05-22,RT3,18558|44710|RT3,17,26
18560,29-05-22,RT3,18560|44710|RT3,18,24
19560,29-05-22,RT3,19560|44710|RT3,15,19
17563,29-05-22,RT3,17563|44710|RT3,13,16
17564,29-05-22,RT3,17564|44710|RT3,13,24
16563,29-05-22,RT3,16563|44710|RT3,14,20
17561,29-05-22,RT3,17561|44710|RT3,14,19
18563,29-05-22,RT3,18563|44710|RT3,14,23
16560,29-05-22,RT3,16560|44710|RT3,11,20
16562,29-05-22,RT3,16562|44710|RT3,11,18
17559,29-05-22,RT3,17559|44710|RT3,11,16
18559,29-05-22,RT3,18559|44710|RT3,11,23
19558,29-05-22,RT3,19558|44710|RT3,11,21
17562,29-05-22,RT4,17562|44710|RT4,2,6
19559,29-05-22,RT4,19559|44710|RT4,2,3
17558,29-05-22,RT4,17558|44710|RT4,4,6
16560,29-05-22,RT4,16560|44710|RT4,4,7
19558,29-05-22,RT4,19558|44710|RT4,4,7
19561,29-05-22,RT4,19561|44710|RT4,4,7
16561,29-05-22,RT4,16561|44710|RT4,8,10
17560,29-05-22,RT4,17560|44710|RT4,8,13
18561,29-05-22,RT4,18561|44710|RT4,7,9
17564,29-05-22,RT4,17564|44710|RT4,7,17
18560,29-05-22,RT4,18560|44710|RT4,12,15
19560,29-05-22,RT4,19560|44710|RT4,10,16
18559,29-05-22,RT4,18559|44710|RT4,9,19
17563,29-05-22,RT4,17563|44710|RT4,13,19
19562,29-05-22,RT4,19562|44710|RT4,9,14
17559,29-05-22,RT4,17559|44710|RT4,11,14
18558,29-05-22,RT4,18558|44710|RT4,11,20
18562,29-05-22,RT4,18562|44710|RT4,15,20
18563,29-05-22,RT4,18563|44710|RT4,11,18
16563,29-05-22,RT4,16563|44710|RT4,12,18
16559,29-05-22,RT4,16559|44710|RT4,15,18
16562,29-05-22,RT4,16562|44710|RT4,3,6
19563,29-05-22,RT4,19563|44710|RT4,3,6
17561,29-05-22,RT4,17561|44710|RT4,3,4
16558,29-05-22,RT4,16558|44710|RT4,3,3
19563,30-05-22,RT3,19563|44711|RT3,12,29
18560,30-05-22,RT1,18560|44711|RT1,15,30
19562,30-05-22,RT1,19562|44711|RT1,17,30
19563,30-05-22,RT1,19563|44711|RT1,13,30
17558,30-05-22,RT1,17558|44711|RT1,8,19
16558,30-05-22,RT1,16558|44711|RT1,10,19
17560,30-05-22,RT1,17560|44711|RT1,15,40
19558,30-05-22,RT1,19558|44711|RT1,17,40
19560,30-05-22,RT1,19560|44711|RT1,14,26
17561,30-05-22,RT1,17561|44711|RT1,14,26
16560,30-05-22,RT1,16560|44711|RT1,15,34
16561,30-05-22,RT1,16561|44711|RT1,9,18
16562,30-05-22,RT1,16562|44711|RT1,12,31
16563,30-05-22,RT1,16563|44711|RT1,20,41
17559,30-05-22,RT1,17559|44711|RT1,18,32
17562,30-05-22,RT1,17562|44711|RT1,10,20
17563,30-05-22,RT1,17563|44711|RT1,11,25
18558,30-05-22,RT1,18558|44711|RT1,7,15
18559,30-05-22,RT1,18559|44711|RT1,16,42
18561,30-05-22,RT1,18561|44711|RT1,17,33
18562,30-05-22,RT1,18562|44711|RT1,20,38
18563,30-05-22,RT1,18563|44711|RT1,11,27
19559,30-05-22,RT1,19559|44711|RT1,10,24
19561,30-05-22,RT1,19561|44711|RT1,14,36
17564,30-05-22,RT1,17564|44711|RT1,7,16
19562,30-05-22,RT2,19562|44711|RT2,12,23
18563,30-05-22,RT2,18563|44711|RT2,14,29
17561,30-05-22,RT2,17561|44711|RT2,22,36
17558,30-05-22,RT2,17558|44711|RT2,23,50
16562,30-05-22,RT2,16562|44711|RT2,16,43
16561,30-05-22,RT2,16561|44711|RT2,13,24
16558,30-05-22,RT2,16558|44711|RT2,11,22
19560,30-05-22,RT2,19560|44711|RT2,19,38
16563,30-05-22,RT2,16563|44711|RT2,20,38
16559,30-05-22,RT2,16559|44711|RT2,24,41
19559,30-05-22,RT2,19559|44711|RT2,22,41
19558,30-05-22,RT2,19558|44711|RT2,13,39
17559,30-05-22,RT2,17559|44711|RT2,21,39
16560,30-05-22,RT2,16560|44711|RT2,12,34
18562,30-05-22,RT2,18562|44711|RT2,17,34
18559,30-05-22,RT2,18559|44711|RT2,18,44
17563,30-05-22,RT2,17563|44711|RT2,20,44
17562,30-05-22,RT2,17562|44711|RT2,9,30
18558,30-05-22,RT2,18558|44711|RT2,12,30
17564,30-05-22,RT2,17564|44711|RT2,13,40
18561,30-05-22,RT2,18561|44711|RT2,19,40
18560,30-05-22,RT2,18560|44711|RT2,22,40
17560,30-05-22,RT2,17560|44711|RT2,19,45
19561,30-05-22,RT2,19561|44711|RT2,16,45
19563,30-05-22,RT2,19563|44711|RT2,18,45
16559,30-05-22,RT1,16559|44711|RT1,14,30
19562,30-05-22,RT3,19562|44711|RT3,13,29
19561,30-05-22,RT3,19561|44711|RT3,12,29
18562,30-05-22,RT3,18562|44711|RT3,14,29
17558,30-05-22,RT3,17558|44711|RT3,10,27
17562,30-05-22,RT3,17562|44711|RT3,9,27
19559,30-05-22,RT3,19559|44711|RT3,10,27
16559,30-05-22,RT3,16559|44711|RT3,17,32
16558,30-05-22,RT3,16558|44711|RT3,4,8
18559,30-05-22,RT3,18559|44711|RT3,7,23
16560,30-05-22,RT3,16560|44711|RT3,8,20
16562,30-05-22,RT3,16562|44711|RT3,8,18
17559,30-05-22,RT3,17559|44711|RT3,8,16
17563,30-05-22,RT3,17563|44711|RT3,8,16
19558,30-05-22,RT3,19558|44711|RT3,8,21
17564,30-05-22,RT3,17564|44711|RT3,8,24
18558,30-05-22,RT3,18558|44711|RT3,13,26
18561,30-05-22,RT3,18561|44711|RT3,13,25
19560,30-05-22,RT3,19560|44711|RT3,9,19
16563,30-05-22,RT3,16563|44711|RT3,10,20
17560,30-05-22,RT3,17560|44711|RT3,12,25
16561,30-05-22,RT3,16561|44711|RT3,11,21
17561,30-05-22,RT3,17561|44711|RT3,11,19
18560,30-05-22,RT3,18560|44711|RT3,11,24
18563,30-05-22,RT3,18563|44711|RT3,11,23
16560,30-05-22,RT4,16560|44711|RT4,2,7
17562,30-05-22,RT4,17562|44711|RT4,2,6
19563,30-05-22,RT4,19563|44711|RT4,2,6
16558,30-05-22,RT4,16558|44711|RT4,2,3
18561,30-05-22,RT4,18561|44711|RT4,4,9
17560,30-05-22,RT4,17560|44711|RT4,5,13
16561,30-05-22,RT4,16561|44711|RT4,6,10
17564,30-05-22,RT4,17564|44711|RT4,6,17
19559,30-05-22,RT4,19559|44711|RT4,1,3
18560,30-05-22,RT4,18560|44711|RT4,9,15
19560,30-05-22,RT4,19560|44711|RT4,8,16
18559,30-05-22,RT4,18559|44711|RT4,6,19
17563,30-05-22,RT4,17563|44711|RT4,10,19
19562,30-05-22,RT4,19562|44711|RT4,7,14
17559,30-05-22,RT4,17559|44711|RT4,8,14
18558,30-05-22,RT4,18558|44711|RT4,9,20
18562,30-05-22,RT4,18562|44711|RT4,10,20
18563,30-05-22,RT4,18563|44711|RT4,8,18
16563,30-05-22,RT4,16563|44711|RT4,10,18
16559,30-05-22,RT4,16559|44711|RT4,9,18
16562,30-05-22,RT4,16562|44711|RT4,3,6
17558,30-05-22,RT4,17558|44711|RT4,3,6
19558,30-05-22,RT4,19558|44711|RT4,3,7
19561,30-05-22,RT4,19561|44711|RT4,3,7
17561,30-05-22,RT4,17561|44711|RT4,3,4
16559,31-05-22,RT1,16559|44712|RT1,16,30
19562,31-05-22,RT1,19562|44712|RT1,15,30
19563,31-05-22,RT1,19563|44712|RT1,13,30
17558,31-05-22,RT1,17558|44712|RT1,10,19
16558,31-05-22,RT1,16558|44712|RT1,10,19
17560,31-05-22,RT1,17560|44712|RT1,18,40
19558,31-05-22,RT1,19558|44712|RT1,14,40
19560,31-05-22,RT1,19560|44712|RT1,12,26
17561,31-05-22,RT1,17561|44712|RT1,15,26
16560,31-05-22,RT1,16560|44712|RT1,16,34
16561,31-05-22,RT1,16561|44712|RT1,9,18
16562,31-05-22,RT1,16562|44712|RT1,12,31
16563,31-05-22,RT1,16563|44712|RT1,20,41
17559,31-05-22,RT1,17559|44712|RT1,14,32
17562,31-05-22,RT1,17562|44712|RT1,6,20
17563,31-05-22,RT1,17563|44712|RT1,15,25
18558,31-05-22,RT1,18558|44712|RT1,6,15
18559,31-05-22,RT1,18559|44712|RT1,15,42
18561,31-05-22,RT1,18561|44712|RT1,18,33
18562,31-05-22,RT1,18562|44712|RT1,22,38
18563,31-05-22,RT1,18563|44712|RT1,12,27
19559,31-05-22,RT1,19559|44712|RT1,9,24
19561,31-05-22,RT1,19561|44712|RT1,12,36
17564,31-05-22,RT1,17564|44712|RT1,5,16
19562,31-05-22,RT2,19562|44712|RT2,11,23
18563,31-05-22,RT2,18563|44712|RT2,13,29
17561,31-05-22,RT2,17561|44712|RT2,18,36
17558,31-05-22,RT2,17558|44712|RT2,18,50
16562,31-05-22,RT2,16562|44712|RT2,20,43
16561,31-05-22,RT2,16561|44712|RT2,12,24
16558,31-05-22,RT2,16558|44712|RT2,12,22
19560,31-05-22,RT2,19560|44712|RT2,21,38
16563,31-05-22,RT2,16563|44712|RT2,17,38
16559,31-05-22,RT2,16559|44712|RT2,25,41
19559,31-05-22,RT2,19559|44712|RT2,20,41
19558,31-05-22,RT2,19558|44712|RT2,14,39
17559,31-05-22,RT2,17559|44712|RT2,22,39
16560,31-05-22,RT2,16560|44712|RT2,12,34
18562,31-05-22,RT2,18562|44712|RT2,20,34
18559,31-05-22,RT2,18559|44712|RT2,14,44
17563,31-05-22,RT2,17563|44712|RT2,27,44
17562,31-05-22,RT2,17562|44712|RT2,11,30
18558,31-05-22,RT2,18558|44712|RT2,14,30
17564,31-05-22,RT2,17564|44712|RT2,13,40
18561,31-05-22,RT2,18561|44712|RT2,23,40
18560,31-05-22,RT2,18560|44712|RT2,18,40
17560,31-05-22,RT2,17560|44712|RT2,20,45
19561,31-05-22,RT2,19561|44712|RT2,20,45
19563,31-05-22,RT2,19563|44712|RT2,18,45
19563,31-05-22,RT3,19563|44712|RT3,10,29
18560,31-05-22,RT1,18560|44712|RT1,12,30
19562,31-05-22,RT3,19562|44712|RT3,14,29
19561,31-05-22,RT3,19561|44712|RT3,11,29
18562,31-05-22,RT3,18562|44712|RT3,13,29
17558,31-05-22,RT3,17558|44712|RT3,11,27
17562,31-05-22,RT3,17562|44712|RT3,9,27
19559,31-05-22,RT3,19559|44712|RT3,10,27
16559,31-05-22,RT3,16559|44712|RT3,16,32
16558,31-05-22,RT3,16558|44712|RT3,4,8
16562,31-05-22,RT3,16562|44712|RT3,7,18
17559,31-05-22,RT3,17559|44712|RT3,7,16
19558,31-05-22,RT3,19558|44712|RT3,6,21
17563,31-05-22,RT3,17563|44712|RT3,8,16
18561,31-05-22,RT3,18561|44712|RT3,13,25
18560,31-05-22,RT3,18560|44712|RT3,14,24
16560,31-05-22,RT3,16560|44712|RT3,9,20
18559,31-05-22,RT3,18559|44712|RT3,9,23
17564,31-05-22,RT3,17564|44712|RT3,9,24
17561,31-05-22,RT3,17561|44712|RT3,10,19
18558,31-05-22,RT3,18558|44712|RT3,10,26
19560,31-05-22,RT3,19560|44712|RT3,10,19
17560,31-05-22,RT3,17560|44712|RT3,12,25
18563,31-05-22,RT3,18563|44712|RT3,12,23
16561,31-05-22,RT3,16561|44712|RT3,11,21
16563,31-05-22,RT3,16563|44712|RT3,11,20
16560,31-05-22,RT4,16560|44712|RT4,2,7
16562,31-05-22,RT4,16562|44712|RT4,2,6
19559,31-05-22,RT4,19559|44712|RT4,2,3
16558,31-05-22,RT4,16558|44712|RT4,2,3
16561,31-05-22,RT4,16561|44712|RT4,5,10
18561,31-05-22,RT4,18561|44712|RT4,5,9
17560,31-05-22,RT4,17560|44712|RT4,6,13
17564,31-05-22,RT4,17564|44712|RT4,6,17
18560,31-05-22,RT4,18560|44712|RT4,9,15
19560,31-05-22,RT4,19560|44712|RT4,8,16
18559,31-05-22,RT4,18559|44712|RT4,6,19
17563,31-05-22,RT4,17563|44712|RT4,10,19
19562,31-05-22,RT4,19562|44712|RT4,7,14
17559,31-05-22,RT4,17559|44712|RT4,7,14
18558,31-05-22,RT4,18558|44712|RT4,8,20
18562,31-05-22,RT4,18562|44712|RT4,10,20
18563,31-05-22,RT4,18563|44712|RT4,7,18
16563,31-05-22,RT4,16563|44712|RT4,9,18
16559,31-05-22,RT4,16559|44712|RT4,8,18
17558,31-05-22,RT4,17558|44712|RT4,3,6
17562,31-05-22,RT4,17562|44712|RT4,3,6
19563,31-05-22,RT4,19563|44712|RT4,3,6
19558,31-05-22,RT4,19558|44712|RT4,3,7
19561,31-05-22,RT4,19561|44712|RT4,3,7
17561,31-05-22,RT4,17561|44712|RT4,3,4
16559,01-06-22,RT1,16559|44713|RT1,14,30
18560,01-06-22,RT1,18560|44713|RT1,18,30
19562,01-06-22,RT1,19562|44713|RT1,18,30
19563,01-06-22,RT1,19563|44713|RT1,14,30
17558,01-06-22,RT1,17558|44713|RT1,8,19
16558,01-06-22,RT1,16558|44713|RT1,9,19
17560,01-06-22,RT1,17560|44713|RT1,17,40
19558,01-06-22,RT1,19558|44713|RT1,12,40
19560,01-06-22,RT1,19560|44713|RT1,14,26
17561,01-06-22,RT1,17561|44713|RT1,14,26
16560,01-06-22,RT1,16560|44713|RT1,15,34
16561,01-06-22,RT1,16561|44713|RT1,10,18
16562,01-06-22,RT1,16562|44713|RT1,14,31
16563,01-06-22,RT1,16563|44713|RT1,23,41
17559,01-06-22,RT1,17559|44713|RT1,17,32
17562,01-06-22,RT1,17562|44713|RT1,7,20
17563,01-06-22,RT1,17563|44713|RT1,12,25
18558,01-06-22,RT1,18558|44713|RT1,6,15
18559,01-06-22,RT1,18559|44713|RT1,14,42
18561,01-06-22,RT1,18561|44713|RT1,19,33
18562,01-06-22,RT1,18562|44713|RT1,20,38
18563,01-06-22,RT1,18563|44713|RT1,12,27
19559,01-06-22,RT1,19559|44713|RT1,11,24
19561,01-06-22,RT1,19561|44713|RT1,15,36
17564,01-06-22,RT1,17564|44713|RT1,5,16
19562,01-06-22,RT2,19562|44713|RT2,10,23
18563,01-06-22,RT2,18563|44713|RT2,12,29
17561,01-06-22,RT2,17561|44713|RT2,16,36
17558,01-06-22,RT2,17558|44713|RT2,19,50
16562,01-06-22,RT2,16562|44713|RT2,19,43
16561,01-06-22,RT2,16561|44713|RT2,12,24
16558,01-06-22,RT2,16558|44713|RT2,9,22
19560,01-06-22,RT2,19560|44713|RT2,18,38
16563,01-06-22,RT2,16563|44713|RT2,22,38
16559,01-06-22,RT2,16559|44713|RT2,21,41
19559,01-06-22,RT2,19559|44713|RT2,18,41
19558,01-06-22,RT2,19558|44713|RT2,15,39
17559,01-06-22,RT2,17559|44713|RT2,21,39
16560,01-06-22,RT2,16560|44713|RT2,14,34
18562,01-06-22,RT2,18562|44713|RT2,17,34
18559,01-06-22,RT2,18559|44713|RT2,16,44
17563,01-06-22,RT2,17563|44713|RT2,22,44
17562,01-06-22,RT2,17562|44713|RT2,10,30
18558,01-06-22,RT2,18558|44713|RT2,14,30
17564,01-06-22,RT2,17564|44713|RT2,15,40
18561,01-06-22,RT2,18561|44713|RT2,18,40
18560,01-06-22,RT2,18560|44713|RT2,21,40
17560,01-06-22,RT2,17560|44713|RT2,18,45
19561,01-06-22,RT2,19561|44713|RT2,20,45
19563,01-06-22,RT2,19563|44713|RT2,19,45
19563,01-06-22,RT3,19563|44713|RT3,12,29
19562,01-06-22,RT3,19562|44713|RT3,15,29
19561,01-06-22,RT3,19561|44713|RT3,13,29
18562,01-06-22,RT3,18562|44713|RT3,16,29
17558,01-06-22,RT3,17558|44713|RT3,11,27
17562,01-06-22,RT3,17562|44713|RT3,9,27
19559,01-06-22,RT3,19559|44713|RT3,11,27
16559,01-06-22,RT3,16559|44713|RT3,15,32
16558,01-06-22,RT3,16558|44713|RT3,4,8
17559,01-06-22,RT3,17559|44713|RT3,7,16
19558,01-06-22,RT3,19558|44713|RT3,7,21
16560,01-06-22,RT3,16560|44713|RT3,8,20
16562,01-06-22,RT3,16562|44713|RT3,8,18
18559,01-06-22,RT3,18559|44713|RT3,8,23
17564,01-06-22,RT3,17564|44713|RT3,8,24
18561,01-06-22,RT3,18561|44713|RT3,13,25
17560,01-06-22,RT3,17560|44713|RT3,9,25
17561,01-06-22,RT3,17561|44713|RT3,9,19
17563,01-06-22,RT3,17563|44713|RT3,9,16
18563,01-06-22,RT3,18563|44713|RT3,9,23
19560,01-06-22,RT3,19560|44713|RT3,9,19
16563,01-06-22,RT3,16563|44713|RT3,10,20
18560,01-06-22,RT3,18560|44713|RT3,12,24
16561,01-06-22,RT3,16561|44713|RT3,11,21
18558,01-06-22,RT3,18558|44713|RT3,11,26
17558,01-06-22,RT4,17558|44713|RT4,2,6
17562,01-06-22,RT4,17562|44713|RT4,2,6
19558,01-06-22,RT4,19558|44713|RT4,2,7
16558,01-06-22,RT4,16558|44713|RT4,2,3
18561,01-06-22,RT4,18561|44713|RT4,4,9
17564,01-06-22,RT4,17564|44713|RT4,5,17
16561,01-06-22,RT4,16561|44713|RT4,6,10
17560,01-06-22,RT4,17560|44713|RT4,6,13
19559,01-06-22,RT4,19559|44713|RT4,1,3
18560,01-06-22,RT4,18560|44713|RT4,8,15
19560,01-06-22,RT4,19560|44713|RT4,9,16
18559,01-06-22,RT4,18559|44713|RT4,6,19
17563,01-06-22,RT4,17563|44713|RT4,9,19
19562,01-06-22,RT4,19562|44713|RT4,7,14
17559,01-06-22,RT4,17559|44713|RT4,7,14
18558,01-06-22,RT4,18558|44713|RT4,8,20
18562,01-06-22,RT4,18562|44713|RT4,9,20
18563,01-06-22,RT4,18563|44713|RT4,7,18
16563,01-06-22,RT4,16563|44713|RT4,10,18
16559,01-06-22,RT4,16559|44713|RT4,8,18
16562,01-06-22,RT4,16562|44713|RT4,3,6
19563,01-06-22,RT4,19563|44713|RT4,3,6
16560,01-06-22,RT4,16560|44713|RT4,3,7
19561,01-06-22,RT4,19561|44713|RT4,3,7
17561,01-06-22,RT4,17561|44713|RT4,3,4
19563,02-06-22,RT3,19563|44714|RT3,11,29
16559,02-06-22,RT1,16559|44714|RT1,17,30
18560,02-06-22,RT1,18560|44714|RT1,16,30
19562,02-06-22,RT1,19562|44714|RT1,17,30
19563,02-06-22,RT1,19563|44714|RT1,14,30
17558,02-06-22,RT1,17558|44714|RT1,7,19
16558,02-06-22,RT1,16558|44714|RT1,9,19
17560,02-06-22,RT1,17560|44714|RT1,20,40
19558,02-06-22,RT1,19558|44714|RT1,13,40
19560,02-06-22,RT1,19560|44714|RT1,12,26
17561,02-06-22,RT1,17561|44714|RT1,18,26
16560,02-06-22,RT1,16560|44714|RT1,15,34
16561,02-06-22,RT1,16561|44714|RT1,11,18
16562,02-06-22,RT1,16562|44714|RT1,13,31
16563,02-06-22,RT1,16563|44714|RT1,23,41
17559,02-06-22,RT1,17559|44714|RT1,20,32
17562,02-06-22,RT1,17562|44714|RT1,8,20
17563,02-06-22,RT1,17563|44714|RT1,13,25
18558,02-06-22,RT1,18558|44714|RT1,6,15
18559,02-06-22,RT1,18559|44714|RT1,14,42
18561,02-06-22,RT1,18561|44714|RT1,17,33
18562,02-06-22,RT1,18562|44714|RT1,19,38
18563,02-06-22,RT1,18563|44714|RT1,10,27
19559,02-06-22,RT1,19559|44714|RT1,10,24
19561,02-06-22,RT1,19561|44714|RT1,14,36
17564,02-06-22,RT1,17564|44714|RT1,6,16
19562,02-06-22,RT2,19562|44714|RT2,10,23
18563,02-06-22,RT2,18563|44714|RT2,13,29
17561,02-06-22,RT2,17561|44714|RT2,20,36
17558,02-06-22,RT2,17558|44714|RT2,21,50
16562,02-06-22,RT2,16562|44714|RT2,20,43
16561,02-06-22,RT2,16561|44714|RT2,11,24
16558,02-06-22,RT2,16558|44714|RT2,10,22
19560,02-06-22,RT2,19560|44714|RT2,19,38
16563,02-06-22,RT2,16563|44714|RT2,18,38
16559,02-06-22,RT2,16559|44714|RT2,24,41
19559,02-06-22,RT2,19559|44714|RT2,18,41
19558,02-06-22,RT2,19558|44714|RT2,13,39
17559,02-06-22,RT2,17559|44714|RT2,24,39
16560,02-06-22,RT2,16560|44714|RT2,14,34
18562,02-06-22,RT2,18562|44714|RT2,17,34
18559,02-06-22,RT2,18559|44714|RT2,17,44
17563,02-06-22,RT2,17563|44714|RT2,26,44
17562,02-06-22,RT2,17562|44714|RT2,10,30
18558,02-06-22,RT2,18558|44714|RT2,13,30
17564,02-06-22,RT2,17564|44714|RT2,17,40
18561,02-06-22,RT2,18561|44714|RT2,19,40
18560,02-06-22,RT2,18560|44714|RT2,21,40
17560,02-06-22,RT2,17560|44714|RT2,18,45
19561,02-06-22,RT2,19561|44714|RT2,18,45
19563,02-06-22,RT2,19563|44714|RT2,17,45
19562,02-06-22,RT3,19562|44714|RT3,15,29
19561,02-06-22,RT3,19561|44714|RT3,11,29
18562,02-06-22,RT3,18562|44714|RT3,13,29
17558,02-06-22,RT3,17558|44714|RT3,10,27
17562,02-06-22,RT3,17562|44714|RT3,10,27
19559,02-06-22,RT3,19559|44714|RT3,11,27
16559,02-06-22,RT3,16559|44714|RT3,16,32
16558,02-06-22,RT3,16558|44714|RT3,4,8
16560,02-06-22,RT3,16560|44714|RT3,8,20
16562,02-06-22,RT3,16562|44714|RT3,8,18
17559,02-06-22,RT3,17559|44714|RT3,8,16
18559,02-06-22,RT3,18559|44714|RT3,8,23
19558,02-06-22,RT3,19558|44714|RT3,8,21
18561,02-06-22,RT3,18561|44714|RT3,14,25
17561,02-06-22,RT3,17561|44714|RT3,9,19
17563,02-06-22,RT3,17563|44714|RT3,9,16
